Product ID,Product Name,Category,Sub-Category,Total_Revenue,Total_Cost,Total_Profit,Total_Units,Avg_Discount,Avg_Price,Transactions,Margin_Pct,Revenue_Sharing,Is_Tail
TEC-AC-10003533,"SanDisk Mouse, Bluetooth",Technology,Accessories,333.297,306.99,26.307,9,0.05,36.3945,2,7.89,0.003,False
TEC-AC-10003548,"Logitech Flash Drive, Bluetooth",Technology,Accessories,85.428,73.30000000000001,12.128,5,0.2,16.272,2,14.2,0.001,True
TEC-AC-10003554,"Belkin Numeric Keypad, USB",Technology,Accessories,666.72,567.0,99.72,12,0.0,55.56,2,14.96,0.005,False
TEC-AC-10003556,"Belkin Keyboard, Bluetooth",Technology,Accessories,782.8800000000001,736.1200000000001,46.76,14,0.0,55.92,4,5.97,0.006,False
TEC-AC-10003569,"Logitech Numeric Keypad, Erganomic",Technology,Accessories,88.26,60.06,28.2,2,0.0,44.13,1,31.95,0.001,True
TEC-AC-10003570,"Memorex Flash Drive, Erganomic",Technology,Accessories,244.89,179.01,65.88,9,0.0,27.209999999999997,1,26.9,0.002,False
TEC-AC-10003571,"Memorex Numeric Keypad, Bluetooth",Technology,Accessories,506.352,358.2,148.15200000000002,18,0.13333333333333333,26.121333333333336,3,29.26,0.004,False
TEC-AC-10003577,"Memorex Router, USB",Technology,Accessories,5051.61,6121.17,-1069.56,27,0.125,215.61749999999998,4,-21.17,0.04,False
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,626.5379999999999,414.23999999999995,212.298,25,0.08,23.818800000000003,5,33.88,0.005,False
TEC-AC-10003610,Logitech Illuminated - Keyboard,Technology,Accessories,1139.81,623.896,515.914,20,0.03333333333333333,57.99033333333333,6,45.26,0.009,False
TEC-AC-10003611,"Memorex Flash Drive, Programmable",Technology,Accessories,341.96,242.33999999999997,99.62,21,0.13333333333333333,17.85333333333333,6,29.13,0.003,False
TEC-AC-10003611,"Memorex Mouse, USB",Technology,Accessories,286.63800000000003,299.13,-12.492,13,0.19999999999999998,22.703999999999997,3,-4.36,0.002,False
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,150.67000000000002,108.7142,41.955799999999996,14,0.08,10.6628,5,27.85,0.001,False
TEC-AC-10003615,"SanDisk Router, Programmable",Technology,Accessories,2647.26,1897.92,749.3399999999999,16,0.03333333333333333,166.17,6,28.31,0.021,False
TEC-AC-10003626,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,298.116,330.3,-32.184000000000005,6,0.2,45.864000000000004,2,-10.8,0.002,False
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,1409.53,873.3087999999999,536.2212,52,0.09333333333333334,27.19093333333334,15,38.04,0.011,False
TEC-AC-10003640,"SanDisk Mouse, Programmable",Technology,Accessories,875.0238,1053.81,-178.7862,27,0.21285714285714286,31.336157142857143,7,-20.43,0.007,False
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,367.092,344.6586,22.4334,13,0.16,28.5516,5,6.11,0.003,False
TEC-AC-10003659,"Memorex Memory Card, Programmable",Technology,Accessories,1429.9506000000001,1517.25,-87.2994,17,0.16749999999999998,86.38852499999999,4,-6.11,0.011,False
TEC-AC-10003666,"Memorex Router, Bluetooth",Technology,Accessories,6893.88,4732.77,2161.11,31,0.08333333333333333,225.6925,6,31.35,0.055,False
TEC-AC-10003668,"Belkin Memory Card, Bluetooth",Technology,Accessories,746.265,661.44,84.82500000000002,8,0.175,94.71825,4,11.37,0.006,False
TEC-AC-10003668,"Enermax Mouse, Programmable",Technology,Accessories,150.44400000000002,133.02,17.424,9,0.4,16.716,2,11.58,0.001,False
TEC-AC-10003681,"SanDisk Mouse, Erganomic",Technology,Accessories,72.24,52.01999999999999,20.22,3,0.0,24.08,2,27.99,0.001,True
TEC-AC-10003690,"Logitech Numeric Keypad, USB",Technology,Accessories,353.628,403.26,-49.632,13,0.06666666666666667,28.951999999999998,3,-14.04,0.003,False
TEC-AC-10003704,"Memorex Flash Drive, Erganomic",Technology,Accessories,16.326,19.89,-3.564,1,0.4,16.326,1,-21.83,0.0,True
TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,19.008,11.6424,7.3656,21,0.08,0.9108,5,38.75,0.0,True
TEC-AC-10003711,"Memorex Mouse, Erganomic",Technology,Accessories,389.7,449.28,-59.57999999999999,18,0.25,19.485,2,-15.29,0.003,False
TEC-AC-10003725,"Memorex Flash Drive, Erganomic",Technology,Accessories,438.988,365.8,73.188,31,0.17142857142857146,15.030285714285714,7,16.67,0.003,False
TEC-AC-10003734,"Memorex Numeric Keypad, Erganomic",Technology,Accessories,808.083,504.6,303.483,20,0.13571428571428573,40.37078571428571,7,37.56,0.006,False
TEC-AC-10003738,"Enermax Mouse, Erganomic",Technology,Accessories,528.3199999999999,313.28,215.04,22,0.04,24.383999999999997,5,40.7,0.004,False
TEC-AC-10003750,"Memorex Memory Card, Erganomic",Technology,Accessories,2590.0704,2377.98,212.0904,33,0.20875,79.1883,8,8.19,0.02,False
TEC-AC-10003753,"SanDisk Router, Programmable",Technology,Accessories,2163.3615,2325.84,-162.4785,11,0.308,178.43220000000002,5,-7.51,0.017,False
TEC-AC-10003763,"Logitech Mouse, Programmable",Technology,Accessories,246.24,179.76,66.48,8,0.0,30.78,3,27.0,0.002,False
TEC-AC-10003776,"Belkin Flash Drive, Programmable",Technology,Accessories,633.7896,613.02,20.769600000000004,17,0.16166666666666665,36.4172,6,3.28,0.005,False
TEC-AC-10003814,"Belkin Router, Programmable",Technology,Accessories,3383.25,1894.6200000000001,1488.6299999999999,13,0.0,260.25,3,44.0,0.027,False
TEC-AC-10003824,"Logitech Numeric Keypad, Bluetooth",Technology,Accessories,314.976,252.98,61.996,13,0.16,25.9392,5,19.68,0.002,False
TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,1007.152,664.5878,342.56419999999997,34,0.08888888888888889,30.185111111111112,9,34.01,0.008,False
TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology,Accessories,10196.604,8551.2429,1645.3611,41,0.06666666666666668,240.324,9,16.14,0.081,False
TEC-AC-10003851,"Memorex Keyboard, Bluetooth",Technology,Accessories,1017.7840000000001,842.72,175.064,23,0.05714285714285715,44.842285714285715,7,17.2,0.008,False
TEC-AC-10003857,"Memorex Keyboard, Programmable",Technology,Accessories,1359.68,917.12,442.56,32,0.1,43.70399999999999,10,32.55,0.011,False
TEC-AC-10003861,"Enermax Keyboard, Erganomic",Technology,Accessories,540.4455,578.88,-38.4345,8,0.15,69.0795,3,-7.11,0.004,False
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,5609.83,3365.898,2243.9320000000002,17,0.0,329.99,4,40.0,0.044,False
TEC-AC-10003873,"Memorex Mouse, Programmable",Technology,Accessories,29.67,22.560000000000002,7.11,1,0.0,29.67,1,23.96,0.0,True
TEC-AC-10003889,"Enermax Mouse, USB",Technology,Accessories,616.005,584.82,31.185000000000013,19,0.18666666666666668,32.94,6,5.06,0.005,False
TEC-AC-10003895,"Enermax Mouse, Bluetooth",Technology,Accessories,1312.2453,858.4200000000001,453.82529999999997,38,0.18625,32.785987500000005,8,34.58,0.01,False
TEC-AC-10003904,"SanDisk Keyboard, USB",Technology,Accessories,571.8299999999999,526.26,45.57,7,0.0,81.69,4,7.97,0.005,False
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,2623.8360000000002,1900.6812,723.1548,18,0.04,153.5904,5,27.56,0.021,False
TEC-AC-10003920,"Belkin Keyboard, Bluetooth",Technology,Accessories,209.7,314.54999999999995,-104.85,5,0.5,41.94,2,-50.0,0.002,False
TEC-AC-10003921,"Enermax Numeric Keypad, USB",Technology,Accessories,463.176,679.56,-216.384,14,0.4,33.083999999999996,1,-46.72,0.004,False
TEC-AC-10003927,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,865.5360000000001,573.04,292.496,26,0.17500000000000002,31.878,8,33.79,0.007,False
TEC-AC-10003947,"SanDisk Keyboard, Bluetooth",Technology,Accessories,488.88,347.22,141.66,6,0.0,81.48,1,28.98,0.004,False
TEC-AC-10003951,"Belkin Mouse, Bluetooth",Technology,Accessories,48.852,70.08,-21.228,2,0.4,24.426,1,-43.45,0.0,True
TEC-AC-10003951,"Logitech Numeric Keypad, USB",Technology,Accessories,953.865,628.56,325.305,27,0.24,35.3628,6,34.1,0.008,False
TEC-AC-10003955,"Memorex Router, Erganomic",Technology,Accessories,7613.424,4393.000000000001,3220.424,50,0.06000000000000001,152.9192,10,42.3,0.06,False
TEC-AC-10003964,"SanDisk Flash Drive, USB",Technology,Accessories,535.3,545.58,-10.279999999999998,21,0.05,25.175,8,-1.92,0.004,False
TEC-AC-10003969,"SanDisk Memory Card, USB",Technology,Accessories,225.24,114.9,110.34,2,0.0,112.62,1,48.99,0.002,False
TEC-AC-10003970,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,671.58,449.82,221.76,21,0.11666666666666665,32.595,6,33.02,0.005,False
TEC-AC-10003987,"Logitech Numeric Keypad, Programmable",Technology,Accessories,57.384,78.48,-21.096,2,0.4,28.692,1,-36.76,0.0,True
TEC-AC-10003989,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,672.6426,721.62,-48.9774,19,0.33499999999999996,38.2641,4,-7.28,0.005,False
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,386.90999999999997,253.64100000000002,133.269,10,0.1,38.691,2,34.44,0.003,False
TEC-AC-10004012,"Enermax Flash Drive, Erganomic",Technology,Accessories,1606.6305,1073.01,533.6205,47,0.1758333333333333,32.414475,12,33.21,0.013,False
TEC-AC-10004016,"Memorex Flash Drive, Programmable",Technology,Accessories,575.049,540.27,34.779,23,0.17,25.647000000000006,6,6.05,0.005,False
TEC-AC-10004018,"SanDisk Memory Card, USB",Technology,Accessories,900.96,459.6,441.36,8,0.0,112.62,1,48.99,0.007,False
TEC-AC-10004043,"Memorex Numeric Keypad, Erganomic",Technology,Accessories,1145.952,748.0,397.952,40,0.09090909090909091,28.30909090909091,11,34.73,0.009,False
TEC-AC-10004044,"SanDisk Mouse, Programmable",Technology,Accessories,594.496,497.11999999999995,97.376,26,0.17142857142857146,21.990285714285715,7,16.38,0.005,False
TEC-AC-10004051,"Enermax Flash Drive, Programmable",Technology,Accessories,286.8,198.0,88.8,10,0.0,28.68,2,30.96,0.002,False
TEC-AC-10004054,"Memorex Keyboard, Bluetooth",Technology,Accessories,537.1902,436.86,100.3302,9,0.2425,54.04005000000001,4,18.68,0.004,False
TEC-AC-10004054,"Memorex Memory Card, Erganomic",Technology,Accessories,2161.728,1887.84,273.88800000000003,23,0.09999999999999999,90.07199999999999,6,12.67,0.017,False
TEC-AC-10004068,"Memorex Memory Card, USB",Technology,Accessories,819.84,779.1,40.73999999999998,10,0.16666666666666666,85.39999999999999,3,4.97,0.006,False
TEC-AC-10004070,"Memorex Router, Programmable",Technology,Accessories,2972.52,1575.72,1396.8,12,0.0,247.71,4,46.99,0.024,False
TEC-AC-10004081,"Logitech Keyboard, Bluetooth",Technology,Accessories,1018.647,688.56,330.087,19,0.245,54.69975,6,32.4,0.008,False
TEC-AC-10004094,"SanDisk Keyboard, Programmable",Technology,Accessories,44.256,73.03999999999999,-28.784,2,0.6,22.128,1,-65.04,0.0,True
TEC-AC-10004102,"SanDisk Mouse, USB",Technology,Accessories,19.26,31.230000000000004,-11.97,1,0.5,19.26,1,-62.15,0.0,True
TEC-AC-10004108,"Memorex Router, USB",Technology,Accessories,6259.068,4645.799999999999,1613.268,29,0.125,215.61749999999998,4,25.77,0.05,False
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,Technology,Accessories,360.712,233.64300000000003,127.06899999999999,10,0.1,36.891000000000005,2,35.23,0.003,False
TEC-AC-10004117,"Logitech Flash Drive, Programmable",Technology,Accessories,512.16,271.67999999999995,240.48,16,0.0,32.01,3,46.95,0.004,False
TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories,27.168,28.5264,-1.3584,4,0.2,6.792,1,-5.0,0.0,True
TEC-AC-10004144,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,527.82,666.72,-138.9,12,0.25,41.67,2,-26.32,0.004,False
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,7399.704,5967.2613,1432.4426999999998,31,0.04,239.9904,5,19.36,0.059,False
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,2619.738,1623.8375999999998,995.9004,29,0.06666666666666667,93.324,6,38.02,0.021,False
TEC-AC-10004171,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,66.672,58.919999999999995,7.752,2,0.4,33.336,1,11.63,0.001,True
TEC-AC-10004188,"Belkin Keyboard, USB",Technology,Accessories,487.72200000000004,326.92,160.802,11,0.275,40.6435,4,32.97,0.004,False
TEC-AC-10004195,"Memorex Numeric Keypad, Bluetooth",Technology,Accessories,356.2548,393.03,-36.7752,11,0.18999999999999997,36.6201,3,-10.32,0.003,False
TEC-AC-10004196,"Belkin Memory Card, USB",Technology,Accessories,368.06399999999996,446.28,-78.216,4,0.2,92.01599999999999,2,-21.25,0.003,False
TEC-AC-10004203,"Logitech Flash Drive, Bluetooth",Technology,Accessories,808.515,556.8000000000001,251.71499999999997,32,0.07142857142857142,28.330714285714283,7,31.13,0.006,False
TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Technology,Accessories,136.276,93.8546,42.4214,14,0.08,10.110800000000001,5,31.13,0.001,False
TEC-AC-10004221,"Logitech Memory Card, Programmable",Technology,Accessories,503.424,309.45,193.974,5,0.05,99.636,2,38.53,0.004,False
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,329.946,378.5286,-48.5826,31,0.14285714285714285,11.134285714285712,7,-14.72,0.003,False
TEC-AC-10004241,"Logitech Keyboard, USB",Technology,Accessories,1055.992,1133.6,-77.608,26,0.1142857142857143,42.903999999999996,7,-7.35,0.008,False
TEC-AC-10004249,"Logitech Flash Drive, USB",Technology,Accessories,680.1408,481.14,199.0008,27,0.16749999999999998,25.5744,4,29.26,0.005,False
TEC-AC-10004252,"SanDisk Mouse, Bluetooth",Technology,Accessories,235.6065,265.65000000000003,-30.0435,7,0.18333333333333335,31.2865,3,-12.75,0.002,False
TEC-AC-10004269,"Belkin Memory Card, USB",Technology,Accessories,2587.95,3220.56,-632.61,28,0.08333333333333333,105.435,6,-24.44,0.02,False
TEC-AC-10004289,"SanDisk Memory Card, Erganomic",Technology,Accessories,587.84,540.96,46.879999999999995,8,0.0,73.48,3,7.97,0.005,False
TEC-AC-10004306,"Belkin Keyboard, Bluetooth",Technology,Accessories,922.68,1434.78,-512.1,18,0.374,52.50888,5,-55.5,0.007,False
TEC-AC-10004317,"SanDisk Numeric Keypad, USB",Technology,Accessories,850.56,578.3999999999999,272.16,16,0.0,53.16,3,32.0,0.007,False
TEC-AC-10004334,"Belkin Memory Card, USB",Technology,Accessories,429.408,262.32000000000005,167.088,6,0.06666666666666667,71.568,3,38.91,0.003,False
TEC-AC-10004334,"Belkin Mouse, Programmable",Technology,Accessories,101.304,145.32,-44.016,4,0.4,25.326,1,-43.45,0.001,True
TEC-AC-10004334,"Logitech Router, Erganomic",Technology,Accessories,3235.716,2549.76,685.9559999999999,16,0.12,215.71439999999998,5,21.2,0.026,False
TEC-AC-10004341,"Belkin Mouse, USB",Technology,Accessories,286.44,243.60000000000002,42.84,7,0.0,40.92,3,14.96,0.002,False
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,1108.8,833.49,275.31,21,0.17142857142857146,52.199999999999996,7,24.83,0.009,False
TEC-AC-10004379,"Memorex Flash Drive, Bluetooth",Technology,Accessories,560.56,542.5,18.060000000000002,35,0.1142857142857143,17.359999999999996,7,3.22,0.004,False
TEC-AC-10004379,"SanDisk Flash Drive, Programmable",Technology,Accessories,246.24,145.44,100.8,6,0.0,41.04,2,40.94,0.002,False
TEC-AC-10004393,"Belkin Flash Drive, Programmable",Technology,Accessories,347.52,288.47999999999996,59.04,8,0.0,43.44,2,16.99,0.003,False
TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,174.24,193.84199999999998,-19.602,12,0.20000000000000004,14.520000000000001,3,-11.25,0.001,False
TEC-AC-10004406,"Memorex Keyboard, USB",Technology,Accessories,143.1,133.14,9.96,2,0.0,71.55,1,6.96,0.001,False
TEC-AC-10004414,"Enermax Router, Bluetooth",Technology,Accessories,3931.7826,3162.24,769.5426,18,0.22799999999999998,199.43076000000002,5,19.57,0.031,False
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,479.72,426.9508,52.7692,4,0.0,119.93,1,11.0,0.004,False
TEC-AC-10004429,"Enermax Keyboard, USB",Technology,Accessories,836.7,512.38,324.32,17,0.13333333333333333,48.342666666666666,6,38.76,0.007,False
TEC-AC-10004434,"Memorex Flash Drive, USB",Technology,Accessories,454.02,231.83999999999997,222.18,23,0.0,19.74,7,48.94,0.004,False
TEC-AC-10004451,"SanDisk Mouse, Bluetooth",Technology,Accessories,679.364,496.8,182.564,27,0.05714285714285715,24.080571428571428,7,26.87,0.005,False
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,1574.03,939.624,634.406,42,0.06000000000000001,37.553,10,40.3,0.012,False
TEC-AC-10004478,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,577.8240000000001,324.06,253.764,11,0.05,52.782,2,43.92,0.005,False
TEC-AC-10004487,"Memorex Router, Erganomic",Technology,Accessories,4416.762,2921.25,1495.512,19,0.03333333333333333,235.886,3,33.86,0.035,False
TEC-AC-10004508,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,885.6,744.0,141.6,16,0.0,55.35,5,15.99,0.007,False
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,778.736,736.1999999999999,42.536,50,0.06666666666666667,15.26933333333333,12,5.46,0.006,False
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,280.0,170.8,109.19999999999999,14,0.0,20.0,2,39.0,0.002,False
TEC-AC-10004520,"Memorex Flash Drive, Bluetooth",Technology,Accessories,558.6,441.75,116.85,19,0.0,29.4,5,20.92,0.004,False
TEC-AC-10004539,"Logitech Flash Drive, USB",Technology,Accessories,200.704,121.66,79.044,11,0.06666666666666667,19.11466666666667,3,39.38,0.002,False
TEC-AC-10004556,"Enermax Memory Card, Programmable",Technology,Accessories,1274.79,1032.9,241.89000000000001,11,0.0,115.89,3,18.97,0.01,False
TEC-AC-10004557,"Logitech Mouse, USB",Technology,Accessories,560.31,487.91999999999996,72.39,19,0.0,29.49,5,12.92,0.004,False
TEC-AC-10004562,"Enermax Flash Drive, Programmable",Technology,Accessories,992.0412000000001,991.44,0.6011999999999986,24,0.094,38.97612,5,0.06,0.008,False
TEC-AC-10004566,"Belkin Mouse, USB",Technology,Accessories,919.0632,837.9300000000001,81.1332,31,0.22714285714285712,31.62531428571429,7,8.83,0.007,False
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Technology,Accessories,1086.012,929.5479,156.4641,41,0.07500000000000001,25.890749999999997,8,14.41,0.009,False
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,2339.766,1449.855,889.911,25,0.08888888888888889,91.102,9,38.03,0.019,False
TEC-AC-10004571,"Logitech Router, Programmable",Technology,Accessories,2413.554,1592.6999999999998,820.854,10,0.03333333333333333,240.52599999999998,3,34.01,0.019,False
TEC-AC-10004586,"Belkin Flash Drive, Bluetooth",Technology,Accessories,608.13,396.45,211.67999999999998,15,0.16666666666666666,34.949999999999996,3,34.81,0.005,False
TEC-AC-10004591,"Logitech Memory Card, Bluetooth",Technology,Accessories,1716.108,1600.56,115.548,18,0.12,90.9744,5,6.73,0.014,False
TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories,571.2,451.248,119.952,4,0.0,142.8,2,21.0,0.005,False
TEC-AC-10004604,"SanDisk Mouse, Bluetooth",Technology,Accessories,45.972,75.9,-29.928,2,0.4,22.986,1,-65.1,0.0,True
TEC-AC-10004620,"Belkin Flash Drive, USB",Technology,Accessories,646.3,554.04,92.25999999999999,27,0.05714285714285715,26.494285714285713,7,14.28,0.005,False
TEC-AC-10004626,"Belkin Router, Erganomic",Technology,Accessories,4618.08,4960.16,-342.08,29,0.044444444444444446,163.4382222222222,9,-7.41,0.037,False
TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,184.536,117.43200000000002,67.104,30,0.10000000000000002,6.291,6,36.36,0.001,False
TEC-AC-10004652,"Belkin Mouse, Erganomic",Technology,Accessories,817.3944,841.6800000000001,-24.285599999999995,28,0.174,31.817519999999995,10,-2.97,0.006,False
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,1926.9360000000001,1518.192,408.744,32,0.16666666666666666,60.824999999999996,6,21.21,0.015,False
TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,2755.4,1570.578,1184.8220000000001,10,0.0,275.54,2,43.0,0.022,False
TEC-AC-10004679,"Enermax Flash Drive, Programmable",Technology,Accessories,864.702,633.42,231.282,23,0.09999999999999999,38.718,6,26.75,0.007,False
TEC-AC-10004683,"Memorex Flash Drive, USB",Technology,Accessories,35.532,35.58,-0.048,2,0.4,17.766,1,-0.14,0.0,True
TEC-AC-10004696,"Logitech Mouse, Programmable",Technology,Accessories,36.936,56.64,-19.704,2,0.4,18.468,1,-53.35,0.0,True
TEC-AC-10004704,"Logitech Numeric Keypad, Bluetooth",Technology,Accessories,648.48,551.46,97.02,14,0.0,46.32,3,14.96,0.005,False
TEC-AC-10004704,"SanDisk Numeric Keypad, USB",Technology,Accessories,1597.458,1397.49,199.96800000000002,37,0.185,43.325399999999995,10,12.52,0.013,False
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,251.4,198.606,52.794,12,0.0,20.95,4,21.0,0.002,False
TEC-AC-10004709,"Logitech Flash Drive, USB",Technology,Accessories,829.4399999999999,623.79,205.65,29,0.07142857142857142,28.525714285714283,7,24.79,0.007,False
TEC-AC-10004713,"Logitech Mouse, Erganomic",Technology,Accessories,216.72,219.6,-2.880000000000001,15,0.2,14.448,4,-1.33,0.002,False
TEC-AC-10004715,"Memorex Mouse, Erganomic",Technology,Accessories,20.784,33.3,-12.516,3,0.6,6.928,1,-60.22,0.0,True
TEC-AC-10004743,"Logitech Router, USB",Technology,Accessories,5115.62,3379.84,1735.78,32,0.025,160.8945,8,33.93,0.04,False
TEC-AC-10004752,"Memorex Keyboard, Erganomic",Technology,Accessories,396.46000000000004,224.10000000000002,172.36,9,0.06666666666666667,43.02666666666667,3,43.47,0.003,False
TEC-AC-10004753,"Logitech Memory Card, Erganomic",Technology,Accessories,1072.614,1388.52,-315.906,14,0.19999999999999998,80.952,3,-29.45,0.008,False
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,264.438,176.0265,88.4115,17,0.05,15.1335,4,33.43,0.002,False
TEC-AC-10004773,"Memorex Flash Drive, Bluetooth",Technology,Accessories,276.36,279.24,-2.879999999999999,13,0.2375,22.4175,4,-1.04,0.002,False
TEC-AC-10004791,"Belkin Keyboard, USB",Technology,Accessories,403.632,391.04999999999995,12.582,5,0.05,79.88550000000001,2,3.12,0.003,False
TEC-AC-10004801,"Logitech Mouse, Programmable",Technology,Accessories,139.536,103.52000000000001,36.016,8,0.13333333333333333,17.784,3,25.81,0.001,False
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,250.92,215.7912,35.1288,18,0.0,13.94,3,14.0,0.002,False
TEC-AC-10004808,"Memorex Router, Erganomic",Technology,Accessories,4611.978,3245.58,1366.398,19,0.02,239.13959999999997,5,29.63,0.036,False
TEC-AC-10004811,"Memorex Flash Drive, USB",Technology,Accessories,148.05,134.85,13.2,5,0.0,29.61,2,8.92,0.001,False
TEC-AC-10004812,"SanDisk Mouse, Erganomic",Technology,Accessories,19.264,34.68,-15.416,2,0.6,9.632,1,-80.02,0.0,True
TEC-AC-10004813,"SanDisk Keyboard, Bluetooth",Technology,Accessories,2029.6668,1796.55,233.1168,29,0.11166666666666665,72.3814,6,11.49,0.016,False
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,170.97,100.8723,70.0977,3,0.0,56.99,1,41.0,0.001,False
TEC-AC-10004848,"SanDisk Memory Card, Erganomic",Technology,Accessories,2176.845,2307.3599999999997,-130.515,23,0.18999999999999997,89.27820000000001,6,-6.0,0.017,False
TEC-AC-10004849,"SanDisk Router, Programmable",Technology,Accessories,3352.0499999999997,2614.95,737.1,13,0.0,257.85,4,21.99,0.027,False
TEC-AC-10004853,"Logitech Memory Card, Programmable",Technology,Accessories,1831.904,1845.56,-13.655999999999995,29,0.15,59.432,8,-0.75,0.014,False
TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,461.868,520.6512,-58.7832,16,0.15000000000000002,29.741500000000002,4,-12.73,0.004,False
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,374.072,251.71200000000002,122.36,24,0.1,15.732000000000001,4,32.71,0.003,False
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,379.704,249.72839999999997,129.9756,12,0.12000000000000002,32.1288,5,34.23,0.003,False
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,154.56,146.004,8.556,23,0.04,6.624,5,5.54,0.001,False
TEC-AC-10004880,"Logitech Keyboard, Programmable",Technology,Accessories,1257.1499999999999,1198.26,58.89,18,0.1,66.55499999999999,5,4.68,0.01,False
TEC-AC-10004883,"Enermax Keyboard, Programmable",Technology,Accessories,1699.2,969.0,730.2,20,0.0,84.96,7,42.97,0.013,False
TEC-AC-10004883,"Logitech Keyboard, Bluetooth",Technology,Accessories,289.8,326.1,-36.3,5,0.25,54.337500000000006,2,-12.53,0.002,False
TEC-AC-10004897,"Logitech Keyboard, Programmable",Technology,Accessories,813.45,730.8599999999999,82.59,13,0.18333333333333335,60.392500000000005,3,10.15,0.006,False
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,Technology,Accessories,549.89,428.9142,120.9758,13,0.15000000000000002,42.491499999999995,4,22.0,0.004,False
TEC-AC-10004904,"Enermax Mouse, Erganomic",Technology,Accessories,76.2,50.34,25.86,2,0.0,38.1,1,33.94,0.001,True
TEC-AC-10004938,"Belkin Mouse, Bluetooth",Technology,Accessories,1387.8039,1436.64,-48.836099999999995,41,0.13,35.417699999999996,8,-3.52,0.011,False
TEC-AC-10004938,"Memorex Router, Bluetooth",Technology,Accessories,1708.6974,1841.73,-133.03259999999997,11,0.285,176.04015,2,-7.79,0.014,False
TEC-AC-10004939,"Memorex Mouse, Bluetooth",Technology,Accessories,289.212,297.16,-7.947999999999999,17,0.2,15.024000000000001,4,-2.75,0.002,False
TEC-AC-10004951,"Memorex Mouse, Erganomic",Technology,Accessories,332.544,244.20000000000002,88.344,22,0.13333333333333333,15.010666666666665,6,26.57,0.003,False
